NO,DATE,TIME,PT01,PT04,PT05,PT06,PRESSURE,TT01,TT03,SOLARFM,FLOW05,FLOW06,FLOW07,FLOW08,FLOW09,FLOW10,FLOW11,FLOW12,FLOW13,FLOW14,FLOW,VIBRATION,LEAK,NO LEAK
444,11/20/2019,12:03:03,1.3089424,1.1777048,1.1544331,1.1162826,1.2952083,23.2488937,24.0119019,1.1381047,16.1032677,0.2163,0.2104,0.1021,0.1211,0.0674,0.1207,0.1749,0.286,0.4149,0.5559,18.6513309,1,0
445,11/20/2019,12:03:14,1.2826186,1.1517625,1.1300168,1.0949184,1.2696475,23.2565231,24.0347939,1.087746,16.1032677,0.2163,0.2104,0.1021,0.1211,0.0674,0.1207,0.1749,0.286,0.4149,0.5559,18.6513309,1,0
446,11/20/2019,12:03:24,1.2803296,1.149092,1.1273463,1.0933924,1.266977,23.2717838,24.0119019,1.0721806,16.1032677,0.2163,0.2104,0.1021,0.1211,0.0674,0.1207,0.1749,0.286,0.4149,0.5559,18.6513309,1,0
447,11/20/2019,12:03:34,1.2818556,1.1494735,1.1284908,1.0945369,1.26774,23.2641544,24.0195332,1.0758431,15.9924622,0.212,0.2005,0.0974,0.1163,0.0626,0.1161,0.1684,0.286,0.4106,0.5486,18.4586182,1,0
448,11/20/2019,12:03:44,1.305509,1.1727453,1.1502365,1.1120861,1.2913933,23.2717838,24.0119019,1.1216236,15.9924622,0.212,0.2005,0.0974,0.1159,0.0642,0.1161,0.1691,0.286,0.4106,0.5486,18.4586182,1,0
449,11/20/2019,12:03:54,1.3043644,1.1723638,1.149092,1.1117046,1.2902488,23.2794132,24.0424232,1.1014802,15.9924622,0.212,0.2005,0.0974,0.1159,0.0642,0.1161,0.1691,0.286,0.4106,0.5486,18.4586182,1,0
450,11/20/2019,12:04:04,1.2982603,1.1658782,1.142988,1.1059819,1.2830001,23.2641544,24.0424232,1.0923241,16.1943741,0.2129,0.2046,0.1079,0.1196,0.0647,0.1214,0.1691,0.286,0.4248,0.5684,18.3410988,1,0
451,11/20/2019,12:04:14,1.3047459,1.1727453,1.1487105,1.1109415,1.2891042,23.2794132,24.0424232,1.1399359,16.1474953,0.2138,0.2065,0.1031,0.1193,0.0641,0.1222,0.175,0.286,0.4248,0.5684,18.3410988,1,0
452,11/20/2019,12:04:15,1.305509,1.1719823,1.1487105,1.1120861,1.2887228,23.2641544,24.0424232,1.1124675,16.1474953,0.2138,0.2065,0.1031,0.1193,0.0641,0.1222,0.175,0.286,0.4248,0.5684,18.3410988,1,0
453,11/20/2019,12:04:25,1.3047459,1.1716008,1.149092,1.1109415,1.2883412,23.2870445,24.0500526,1.1280329,16.1474953,0.2138,0.2065,0.1031,0.1193,0.0641,0.1222,0.175,0.286,0.4248,0.5684,18.3410988,1,0
454,11/20/2019,12:04:35,1.2830001,1.1506181,1.1284908,1.0933924,1.268503,23.2870445,24.0424232,1.0795056,16.2365303,0.2127,0.2105,0.1031,0.1193,0.0641,0.1222,0.175,0.286,0.424,0.5653,18.3846073,1,0
455,11/20/2019,12:04:44,1.2780405,1.146803,1.1246758,1.0903403,1.2643064,23.3023033,24.0576839,1.0740119,16.1243038,0.2109,0.2064,0.1043,0.1163,0.0625,0.1175,0.1692,0.286,0.424,0.5653,18.3846073,1,0
456,11/20/2019,12:04:50,1.2780405,1.1471845,1.1265832,1.0911033,1.265451,23.2946739,24.0500526,1.0721806,16.1243038,0.2109,0.2064,0.1043,0.1163,0.0625,0.1175,0.1692,0.286,0.424,0.5653,18.3846073,1,0
457,11/20/2019,12:05:00,1.2784221,1.1471845,1.1269647,1.0926293,1.265451,23.317564,24.0729427,1.066687,16.1243038,0.2109,0.2064,0.1043,0.1163,0.0625,0.1175,0.1692,0.286,0.424,0.5653,18.3846073,1,0
458,11/20/2019,12:05:10,1.2768961,1.1441325,1.1239127,1.0903403,1.2623988,23.3099346,24.0653133,1.038303,16.0201321,0.2086,0.2051,0.1043,0.1163,0.0625,0.1175,0.1692,0.286,0.4112,0.5479,18.3570442,1,0
459,11/20/2019,12:05:20,1.2768961,1.1464214,1.1239127,1.0895773,1.2631619,23.3099346,24.0653133,1.0520372,16.0371189,0.2057,0.2032,0.0987,0.1157,0.0618,0.1148,0.1684,0.286,0.4112,0.5479,18.3570442,1,0
460,11/20/2019,12:05:30,1.2734625,1.1437509,1.1220052,1.0876697,1.2604914,23.317564,24.0729427,1.0694338,16.0371189,0.2057,0.2032,0.0987,0.1157,0.0618,0.1148,0.1684,0.286,0.4112,0.5479,18.3570442,1,0
461,11/20/2019,12:05:40,1.2608728,1.1307797,1.1090341,1.0769876,1.2471387,23.3328247,24.0576839,1.0392187,16.0371189,0.2057,0.2032,0.0987,0.1157,0.0618,0.1148,0.1684,0.286,0.4112,0.5479,18.3570442,1,0
462,11/20/2019,12:05:50,1.2551503,1.1254387,1.1059819,1.0739356,1.2425606,23.317564,24.080574,1.0144972,16.0569801,0.2014,0.1983,0.0977,0.1127,0.0621,0.1137,0.1624,0.286,0.4067,0.5377,18.1622677,1,0
463,11/20/2019,12:06:00,1.2169999,1.0861437,1.065161,1.0376927,1.190676,23.3251953,24.080574,1.0181596,16.0569801,0.2014,0.1983,0.0977,0.112,0.0606,0.1147,0.1626,0.286,0.4067,0.5377,18.1622677,1,0
464,11/20/2019,12:06:10,1.2494277,1.1162826,1.0949184,1.065161,1.2303525,23.3404541,24.080574,0.9879444,16.0569801,0.2014,0.1983,0.0977,0.112,0.0606,0.1147,0.1626,0.286,0.4067,0.5377,18.1622677,1,0
465,11/20/2019,12:06:20,1.2444682,1.1147566,1.0937738,1.0640165,1.231497,23.3251953,24.1034641,0.95132,15.8853703,0.1997,0.1957,0,0.1074,0.0605,0.1103,0.1626,0.286,0.3952,0.5259,18.2070789,1,0
466,11/20/2019,12:06:30,1.2471387,1.1193347,1.0972074,1.0655425,1.2341676,23.3404541,24.1034641,0.9412483,15.8304272,0.2024,0.1916,0,0.1073,0.0608,0.1101,0.16,0.286,0.3952,0.5259,18.2070789,1,0
467,11/20/2019,12:06:40,1.2486647,1.1189531,1.0979704,1.066687,1.2341676,23.3404541,24.0958328,0.9522356,15.8304272,0.2024,0.1916,0,0.1073,0.0608,0.1101,0.16,0.286,0.3952,0.5259,18.2070789,1,0
468,11/20/2019,12:06:51,1.230734,1.1017854,1.0823287,1.0540973,1.2192888,23.3480854,24.0958328,0.9055395,15.870491,0.2024,0.1916,0,0.1073,0.0608,0.1101,0.16,0.286,0.3867,0.5147,18.164238,1,0
469,11/20/2019,12:07:01,1.227682,1.1006409,1.0800396,1.0506638,1.2177628,23.3328247,24.1263542,0.9165268,15.84443,0.1971,0.1872,0,0.106,0.0583,0.107,0.1558,0.286,0.3867,0.5147,18.164238,1,0
470,11/20/2019,12:07:11,1.2246299,1.0964444,1.0762246,1.0479933,1.2135663,23.3480854,24.1110935,0.9073707,15.84443,0.1971,0.1872,0,0.106,0.0583,0.107,0.156,0.286,0.3867,0.5147,18.164238,1,0
471,11/20/2019,12:07:21,1.2265375,1.0987334,1.0773691,1.0495193,1.2162368,23.3251953,24.1187248,0.9101175,15.84443,0.1971,0.1872,0,0.106,0.0583,0.107,0.156,0.286,0.3867,0.5147,18.164238,1,0
472,11/20/2019,12:07:28,1.2253929,1.0964444,1.0777507,1.0483748,1.2143294,23.3480854,24.1034641,0.9073707,15.7116337,0.1975,0.1864,0,0.1057,0.0599,0.1084,0.1555,0.286,0.3814,0.5072,17.8681984,1,0
473,11/20/2019,12:07:38,1.2227224,1.0945369,1.0727911,1.0457042,1.2086067,23.3557148,24.1263542,0.9119487,15.7116337,0.1962,0.1868,0,0.1056,0.0598,0.1062,0.1552,0.286,0.3814,0.5072,17.8681984,1,0
474,11/20/2019,12:07:48,1.2162368,1.0891957,1.0701206,1.0430337,1.2059362,23.3633442,24.1187248,0.8918053,15.7116337,0.1962,0.1868,0,0.1056,0.0598,0.1062,0.1552,0.286,0.3814,0.5072,17.8681984,1,0
475,11/20/2019,12:07:58,1.1754159,1.0464673,1.030444,1.0056462,1.1651152,23.3633442,24.1034641,0.7791851,15.5225344,0.1824,0.1868,0,0.1056,0.0598,0.1062,0.1552,0.286,0.3613,0.4777,17.4875984,1,0
476,11/20/2019,12:08:08,1.1731268,1.0457042,1.0281551,1.0037388,1.1632077,23.3557148,24.1263542,0.7636197,15.400631,0.1828,0.1734,0,0.0991,0.0569,0.1009,0.1433,0.286,0.3613,0.4777,17.4875984,1,0
477,11/20/2019,12:08:12,1.1754159,1.0468488,1.028918,1.0041202,1.1639707,23.3633442,24.1187248,0.753548,15.400631,0.1828,0.1734,0,0.0991,0.0569,0.1009,0.1446,0.286,0.3613,0.4777,17.4875984,1,0
478,11/20/2019,12:08:22,1.1735083,1.0457042,1.027392,1.0045017,1.1624447,23.3557148,24.1416149,0.7553792,15.400631,0.1828,0.1734,0,0.0991,0.0569,0.1009,0.1446,0.286,0.3613,0.4777,17.4875984,1,0
479,11/20/2019,12:08:32,1.1750343,1.0479933,1.0292995,1.0041202,1.1654967,23.3633442,24.1492443,0.7599573,15.2893381,0.1828,0.1734,0,0.0991,0.0569,0.1009,0.1446,0.286,0.3571,0.4762,17.0866051,1,0
480,11/20/2019,12:08:42,1.1757973,1.0460857,1.0281551,1.0048833,1.1635892,23.3862343,24.1416149,0.7544636,15.2893381,0.182,0.1789,0,0.1002,0.0562,0.1009,0.1446,0.286,0.3571,0.4762,17.0866051,1,0
481,11/20/2019,12:08:52,1.1838089,1.0548604,1.0369296,1.0113689,1.1727453,23.3862343,24.1263542,0.7846788,15.297369,0.1859,0.1761,0,0.1007,0.0569,0.1009,0.1458,0.2299,0.3587,0.4801,17.1229897,1,0
482,11/20/2019,12:09:02,1.1830459,1.0540973,1.0350221,1.0090798,1.1723638,23.3938656,24.164505,0.7846788,15.297369,0.1845,0.1761,0,0.1007,0.0569,0.1009,0.1458,0.2299,0.3587,0.4801,17.1229897,1,0
483,11/20/2019,12:09:12,1.1834275,1.0540973,1.0365481,1.0106058,1.1731268,23.3709755,24.1416149,0.7636197,15.297369,0.1845,0.1761,0,0.1007,0.0569,0.1009,0.1458,0.2299,0.3587,0.4801,17.1229897,1,0
484,11/20/2019,12:09:22,1.1807569,1.0540973,1.0354036,1.0090798,1.1712192,23.401495,24.1416149,0.7572104,15.297369,0.1845,0.1761,0,0.1014,0.0571,0.1022,0.1473,0.2299,0.3632,0.4822,16.9391022,1,0
485,11/20/2019,12:09:32,1.1819015,1.0521898,1.0346407,1.0090798,1.1704563,23.3862343,24.1721344,0.765451,15.3708401,0.1823,0.1777,0,0.1016,0.0552,0.1023,0.1473,0.2299,0.3632,0.4822,16.9391022,1,0
486,11/20/2019,12:09:42,1.1937281,1.0663055,1.0464673,1.0193805,1.1849535,23.401495,24.1721344,0.7837632,15.3708401,0.1823,0.1777,0,0.1016,0.0552,0.1023,0.1467,0.2299,0.3632,0.4822,16.9391022,1,0
487,11/20/2019,12:09:52,1.191439,1.0643979,1.0445597,1.0186174,1.1815199,23.4167557,24.1797657,0.7855944,15.3708401,0.1823,0.1777,0,0.1016,0.0552,0.1023,0.1467,0.2299,0.3632,0.4822,16.9391022,1,0
488,11/20/2019,12:10:02,1.1918205,1.0640165,1.0445597,1.018999,1.1822829,23.401495,24.1721344,0.7837632,15.5882702,0.1892,0.1839,0,0.1033,0.0587,0.1043,0.1504,0.2299,0.3679,0.4911,17.1012077,1,0
489,11/20/2019,12:10:12,1.1933465,1.06745,1.0476117,1.018999,1.1834275,23.4091263,24.1721344,0.8039066,15.5882702,0.1892,0.1824,0,0.104,0.0588,0.103,0.15,0.2299,0.3679,0.4911,17.1012077,1,0
490,11/20/2019,12:10:19,1.196017,1.06745,1.0487562,1.0197619,1.1857165,23.401495,24.1873951,0.7956661,15.5882702,0.1892,0.1824,0,0.104,0.0588,0.103,0.15,0.2299,0.3679,0.4911,17.1012077,1,0
491,11/20/2019,12:10:29,1.1952541,1.0663055,1.0479933,1.0201434,1.1864794,23.401495,24.1873951,0.7837632,15.5882702,0.1892,0.1824,0,0.104,0.0588,0.103,0.15,0.2299,0.3679,0.4911,17.1012077,1,0
492,11/20/2019,12:10:39,1.2196704,1.0914848,1.0712651,1.0415077,1.2086067,23.4091263,24.2026558,0.8139783,15.6829567,0.1895,0.1873,0,0.1054,0.0584,0.1063,0.1517,0.2299,0.3712,0.4923,17.184063,1,0
493,11/20/2019,12:10:46,1.2253929,1.0952998,1.0739356,1.0445597,1.2120403,23.4091263,24.1797657,0.8469403,15.6829567,0.1895,0.1873,0,0.1054,0.0584,0.1063,0.1517,0.2299,0.3712,0.4923,17.184063,1,0
494,11/20/2019,12:10:56,1.2242484,1.0952998,1.073554,1.0422707,1.2124218,23.4320164,24.1873951,0.8377842,15.6829567,0.1895,0.1873,0,0.1054,0.0584,0.1063,0.1517,0.2299,0.3712,0.4923,17.184063,1,0
495,11/20/2019,12:11:06,1.2204334,1.0941553,1.0750802,1.0464673,1.2120403,23.4243851,24.1873951,0.864337,15.84583,0.1895,0.1873,0,0.1054,0.0584,0.1063,0.1583,0.2299,0.3908,0.5155,17.5424347,1,0
496,11/20/2019,12:11:16,1.2189074,1.0891957,1.0693575,1.0422707,1.2066993,23.4167557,24.2102852,0.8332062,15.8710804,0.1907,0.1879,0,0.1064,0.0586,0.1068,0.1522,0.2299,0.3908,0.5155,17.5424347,1,0
497,11/20/2019,12:11:26,1.2189074,1.0903403,1.072028,1.0437968,1.2078438,23.4396458,24.1950245,0.8579277,15.8710804,0.1907,0.1879,0,0.1064,0.0586,0.1068,0.1522,0.2299,0.3908,0.5155,17.5424347,1,0
498,11/20/2019,12:11:36,1.2204334,1.0907218,1.0716466,1.0430337,1.2074622,23.4396458,24.2102852,0.8167251,15.8710804,0.1907,0.1879,0,0.1064,0.0586,0.1068,0.1522,0.2299,0.3908,0.5155,17.5424347,1,0
499,11/20/2019,12:11:46,1.2433237,1.1128491,1.0918663,1.0624905,1.2295895,23.4243851,24.2179146,0.9027926,15.9644032,0.1942,0.1918,0,0.1055,0.0591,0.1062,0.1544,0.2299,0.3731,0.4987,17.6091633,1,0
500,11/20/2019,12:11:56,1.2440866,1.1143751,1.0933924,1.062109,1.2295895,23.4396458,24.2102852,0.8945521,15.9644032,0.1942,0.1918,0,0.1093,0.0616,0.1102,0.1572,0.2299,0.3731,0.4987,17.6091633,1,0
501,11/20/2019,12:12:04,1.2425606,1.1117046,1.0918663,1.0624905,1.229208,23.4472752,24.2255459,0.8908896,15.9644032,0.1942,0.1918,0,0.1093,0.0616,0.1102,0.1572,0.2299,0.3731,0.4987,17.6091633,1,0
502,11/20/2019,12:12:14,1.2051731,1.0731726,1.0582939,1.0315886,1.192965,23.4549065,24.2179146,0.8515184,16.1887016,0.1994,0.1926,0,0.1093,0.0616,0.1102,0.1572,0.2299,0.3947,0.5231,17.806776,1,0
503,11/20/2019,12:12:24,1.1963986,1.065161,1.0495193,1.023577,1.1838089,23.4472752,24.2102852,0.8121471,16.0492401,0.188,0.1863,0,0.1044,0.0556,0.1044,0.1485,0.2299,0.3947,0.5231,17.806776,1,0
504,11/20/2019,12:12:35,1.1925836,1.0643979,1.0449412,1.0167099,1.1803753,23.4854259,24.2255459,0.807569,16.0492401,0.188,0.1863,0,0.1044,0.0556,0.1044,0.1485,0.2299,0.3947,0.5231,17.806776,1,0
505,11/20/2019,12:12:45,1.1811384,1.0521898,1.0346407,1.0090798,1.1700748,23.4701653,24.2102852,0.7846788,16.0492401,0.188,0.1863,0,0.1044,0.0556,0.1044,0.1485,0.2299,0.3947,0.5231,17.806776,1,0
506,11/20/2019,12:12:55,1.1807569,1.0525713,1.0342591,1.0090798,1.1696932,23.4625359,24.2408047,0.7636197,15.5751266,0.1839,0.1807,0,0.1015,0.0565,0.1035,0.1476,0.2299,0.3667,0.4862,17.222023,1,0
507,11/20/2019,12:13:05,1.1868609,1.0579123,1.0384556,1.0125134,1.1750343,23.4625359,24.2331753,0.7663665,15.5751266,0.1839,0.1807,0,0.1015,0.0579,0.1024,0.1476,0.2299,0.3667,0.4862,17.222023,1,0
508,11/20/2019,12:13:15,1.1868609,1.0586754,1.0403632,1.0140394,1.1769419,23.4854259,24.2408047,0.7791851,15.5751266,0.1839,0.1807,0,0.1015,0.0579,0.1024,0.1476,0.2299,0.3667,0.4862,17.222023,1,0
509,11/20/2019,12:13:25,1.1872425,1.0590569,1.0415077,1.0144209,1.1773233,23.4777966,24.2408047,0.7736914,15.6422806,0.1871,0.1783,0,0.1025,0.0565,0.1034,0.1476,0.2317,0.3652,0.485,16.8585491,1,0
510,11/20/2019,12:13:35,1.1880054,1.0598199,1.0426522,1.0178545,1.1773233,23.4777966,24.2408047,0.7727758,15.6673527,0.1861,0.1794,0,0.1022,0.0584,0.1037,0.1481,0.2317,0.3652,0.485,16.8585491,1,0
511,11/20/2019,12:13:45,1.1654967,1.0365481,1.0193805,0.9968717,1.1548146,23.4854259,24.248436,0.7324889,15.6673527,0.1861,0.1794,0,0.1022,0.0584,0.1037,0.1481,0.2317,0.3652,0.485,16.8585491,1,0
512,11/20/2019,12:13:55,1.1544331,1.0254846,1.0079353,0.9861895,1.1426064,23.4930573,24.2636967,0.7077674,15.382453,0.1861,0.1794,0,0.1022,0.0584,0.1037,0.1481,0.2317,0.342,0.4556,16.8544731,1,0
513,11/20/2019,12:14:05,1.151381,1.0239584,1.0060278,0.983519,1.1410804,23.4777966,24.2636967,0.6995269,15.2210264,0.1764,0.1697,0,0.0951,0.0542,0.0974,0.1381,0.2317,0.342,0.4556,16.8544731,1,0
514,11/20/2019,12:14:15,1.1502365,1.0201434,1.0041202,0.9816115,1.1376469,23.5006866,24.248436,0.6693118,15.2210264,0.1764,0.1697,0,0.0951,0.0542,0.0974,0.1388,0.2317,0.342,0.4556,16.8544731,1,0
515,11/20/2019,12:14:25,1.1540515,1.0247215,1.0086983,0.984282,1.1410804,23.508316,24.2713261,0.6995269,15.2210264,0.1764,0.1697,0,0.0951,0.0542,0.0974,0.1388,0.2317,0.342,0.4556,16.8544731,1,0
516,11/20/2019,12:14:35,1.149092,1.0209064,1.0056462,0.9823745,1.1372653,23.508316,24.2713261,0.6720586,15.148777,0.174,0.1701,0,0.0973,0.0541,0.0971,0.1397,0.2317,0.345,0.4587,16.8807316,1,0
517,11/20/2019,12:14:45,1.1448954,1.0167099,1.0003052,0.9785594,1.1330688,23.5159473,24.2942162,0.654662,15.148777,0.174,0.1701,0,0.0965,0.0528,0.0965,0.1381,0.2317,0.345,0.4587,16.8807316,1,0
518,11/20/2019,12:14:55,1.1307797,1.0018312,0.9869525,0.9659698,1.1189531,23.5159473,24.2865868,0.6253624,15.148777,0.174,0.1701,0,0.0965,0.0528,0.0965,0.1381,0.2317,0.345,0.4587,16.8807316,1,0
519,11/20/2019,12:15:05,1.1281092,1.0018312,0.985808,0.9652067,1.1178086,23.508316,24.2789555,0.6235312,14.9630995,0.172,0.1641,0,0.0965,0.0528,0.0965,0.1381,0.2317,0.33,0.4424,16.8259277,1,0
520,11/20/2019,12:15:15,1.1296352,1.0014497,0.987334,0.9659698,1.1185716,23.508316,24.2942162,0.6198688,14.9427299,0.1701,0.1615,0,0.0936,0.053,0.0937,0.1325,0.2317,0.33,0.4424,16.8259277,1,0
521,11/20/2019,12:15:25,1.1250572,0.9991607,0.9823745,0.9613917,1.1143751,23.5312061,24.3094769,0.605219,14.9427299,0.1701,0.1615,0,0.0936,0.053,0.0937,0.1325,0.2317,0.33,0.4424,16.8259277,1,0
522,11/20/2019,12:15:35,1.1296352,1.0003052,0.985045,0.9652067,1.1166642,23.5464668,24.3094769,0.6152907,14.9427299,0.1701,0.1615,0,0.0936,0.053,0.0937,0.1325,0.2317,0.33,0.4424,16.8259277,1,0
523,11/20/2019,12:15:45,1.1235312,0.9972532,0.9800854,0.9606287,1.1136121,23.5235767,24.3018456,0.6207843,14.9851351,0.1695,0.162,0,0.0936,0.053,0.0937,0.1325,0.2317,0.3293,0.4376,16.8742027,1,0
524,11/20/2019,12:15:55,1.1330688,1.0052648,0.9896231,0.9686403,1.1212422,23.5388374,24.3018456,0.6125439,14.873807,0.1698,0.1609,0,0.0912,0.0523,0.0944,0.1348,0.208,0.3293,0.4376,16.8742027,1,0
525,11/20/2019,12:16:05,1.101404,0.9770334,0.9602472,0.941935,1.0918663,23.5388374,24.3094769,0.5905692,14.873807,0.1698,0.1609,0,0.0912,0.0523,0.0944,0.1348,0.208,0.3293,0.4376,16.8742027,1,0
526,11/20/2019,12:16:15,1.0914848,0.9663513,0.9510911,0.9350679,1.0811841,23.5159473,24.3323669,0.539295,14.7943916,0.1612,0.1545,0,0.0876,0.0502,0.0888,0.1348,0.208,0.3293,0.419,16.0982342,1,0
527,11/20/2019,12:16:25,1.0945369,0.9686403,0.9549062,0.9369754,1.0842363,23.5540962,24.3171062,0.5292233,14.7943916,0.1612,0.1545,0,0.0876,0.0502,0.0888,0.1256,0.208,0.3293,0.419,16.0982342,1,0
528,11/20/2019,12:16:35,1.0907218,0.9652067,0.9510911,0.9346864,1.0819472,23.5388374,24.3399963,0.522814,14.63449,0.1569,0.1511,0,0.0871,0.05,0.088,0.1226,0.208,0.3293,0.419,16.0982342,1,0
529,11/20/2019,12:16:45,1.0762246,0.9503281,0.9365939,0.9220967,1.065161,23.5540962,24.3247356,0.4962612,14.4920731,0.1569,0.1511,0,0.0871,0.05,0.088,0.1226,0.208,0.3293,0.4038,15.9149294,1,0
530,11/20/2019,12:16:55,1.0792767,0.9526171,0.9388829,0.9240043,1.0678315,23.5769882,24.3399963,0.4852739,14.4920731,0.1539,0.1466,0,0.0836,0.049,0.0852,0.119,0.208,0.3293,0.4038,15.9149294,1,0
531,11/20/2019,12:17:05,1.0792767,0.9541431,0.9396459,0.9243858,1.0693575,23.5617275,24.3399963,0.4843583,14.3963547,0.1536,0.1467,0,0.0844,0.0491,0.0852,0.119,0.208,0.3293,0.4038,15.9149294,1,0
532,11/20/2019,12:17:15,1.0788952,0.9533801,0.9407905,0.9247673,1.06745,23.5388374,24.3628864,0.4871051,14.3963547,0.1536,0.1467,0,0.0844,0.0491,0.0852,0.1187,0.208,0.3293,0.4038,15.9149294,1,0
533,11/20/2019,12:17:25,1.0739356,0.9468945,0.9335419,0.9194262,1.0628719,23.5388374,24.3399963,0.4687929,14.3100624,0.1519,0.1464,0,0.0826,0.0478,0.0852,0.1187,0.208,0.3293,0.3902,16.1504917,1,0
534,11/20/2019,12:17:36,1.0796582,0.9533801,0.9407905,0.9251488,1.0685946,23.5693569,24.3476276,0.4806959,14.2322521,0.1524,0.1462,0,0.0826,0.0478,0.0852,0.1187,0.208,0.3293,0.3902,16.1504917,1,0
535,11/20/2019,12:17:46,1.1078895,0.983519,0.9682588,0.9514726,1.0983518,23.5617275,24.3705177,0.5466199,14.2322521,0.1524,0.1462,0,0.0821,0.0499,0.0839,0.1188,0.208,0.3293,0.3902,16.1504917,1,0
536,11/20/2019,12:17:56,1.1063635,0.981993,0.9659698,0.9488021,1.0964444,23.5617275,24.3628864,0.5301389,14.6554708,0.1595,0.1528,0,0.0821,0.0499,0.0839,0.1188,0.208,0.3293,0.4121,16.0404472,1,0
537,11/20/2019,12:18:06,1.1048374,0.9793224,0.9644437,0.9461315,1.0956813,23.5693569,24.3857765,0.5173203,14.6554708,0.1595,0.1528,0,0.0884,0.0547,0.0896,0.1264,0.208,0.3293,0.4121,16.0404472,1,0
538,11/20/2019,12:18:16,1.106745,0.98123,0.9648253,0.9472761,1.0964444,23.5769882,24.4010372,0.5154891,14.7826395,0.1622,0.1549,0,0.0877,0.0536,0.0879,0.1276,0.208,0.3293,0.4121,16.0404472,1,0
539,11/20/2019,12:18:26,1.1071265,0.98123,0.9663513,0.9491836,1.0968258,23.5846176,24.3705177,0.5054173,14.7826395,0.1622,0.1549,0,0.0877,0.0536,0.0879,0.1276,0.208,0.3293,0.4121,16.0404472,1,0
540,11/20/2019,12:18:36,1.1048374,0.9785594,0.9636807,0.9457501,1.0952998,23.5846176,24.3857765,0.5218984,14.7872639,0.1586,0.1523,0,0.0878,0.0528,0.0881,0.1256,0.208,0.3293,0.4149,16.0862408,1,0
541,11/20/2019,12:18:46,0.6134595,0.532199,0.5234244,0.530673,0.6291012,23.5998783,24.4010372,0.1217763,14.9198847,0.1624,0.16,0,0.0897,0.041,0.0852,0.1256,0.208,0.3293,0.4149,16.0862408,1,0
542,11/20/2019,12:18:56,0.1857928,0.0686708,0.0652373,0.0682893,0.1865558,23.5998783,24.4086685,-0.0091561,14.9198847,0.1624,0.16,0,0.0897,0.041,0.0852,0.1281,0.208,0.3293,0.4149,16.0862408,1,0
543,11/20/2019,12:19:06,0.1838852,0.0660003,0.0618038,0.0675263,0.1838852,23.5846176,24.4086685,-0.0091561,3.6056054,0,0,0,0,0,0,0,0.208,0.3293,0.0072,4.3480344,1,0
544,11/20/2019,12:19:16,0.1835037,0.0660003,0.0621853,0.0679078,0.1835037,23.592247,24.4239273,-0.0091561,0.92909,0,0,0,0,0,0,0,0.208,0.3293,0.0072,4.3480344,1,0
545,11/20/2019,12:19:26,0.1838852,0.0656188,0.0621853,0.0675263,0.1835037,23.592247,24.4010372,-0.0091561,0.92909,0,0,0,0,0,0,0,0.208,0.3293,0.0072,4.3480344,1,0
546,11/20/2019,12:19:36,0.1835037,0.0656188,0.0621853,0.0679078,0.1835037,23.592247,24.4162979,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0.6135953,1,0
547,11/20/2019,12:19:46,0.1835037,0.0656188,0.0621853,0.0679078,0.1835037,23.5998783,24.4315586,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0.6135953,1,0
548,11/20/2019,12:19:56,0.1838852,0.0660003,0.0621853,0.0679078,0.1835037,23.5998783,24.4544487,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0.6135953,1,0
549,11/20/2019,12:20:06,0.1838852,0.0660003,0.0621853,0.0679078,0.1835037,23.6075077,24.4620781,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0.6135953,1,0
550,11/20/2019,12:20:08,0.1838852,0.0656188,0.0621853,0.0679078,0.1835037,23.592247,24.4544487,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
551,11/20/2019,12:20:18,0.1838852,0.0660003,0.0625668,0.0679078,0.1835037,23.6075077,24.4773388,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
552,11/20/2019,12:20:28,0.1838852,0.0660003,0.0621853,0.0679078,0.1835037,23.6227684,24.5002289,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
553,11/20/2019,12:20:38,0.1838852,0.0660003,0.0625668,0.0682893,0.1835037,23.5998783,24.5078583,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
554,11/20/2019,12:20:43,0.1838852,0.0660003,0.0625668,0.0682893,0.1835037,23.592247,24.5154896,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
555,11/20/2019,12:20:53,0.1838852,0.0660003,0.0625668,0.0682893,0.1838852,23.6075077,24.5154896,-0.0091561,0,0,0,0,0,0,0,0,0.208,0.3293,0,0,1,0
556,11/20/2019,12:21:03,0.1842667,0.0660003,0.0625668,0.0656188,0.1838852,23.6151371,24.5154896,-0.0091561,0,0,0,0,0,0.003,0,0,0.208,0.3293,0,0,1,0
557,11/20/2019,12:21:13,0.1842667,0.0660003,0.0625668,0.0679078,0.1838852,23.6303978,24.5536385,-0.0091561,0,0,0,0,0,0.003,0,0,0.208,0.3293,0,0,1,0
